df_index	text
008721	RT @Natal_ventura: Vamos dar apoio ao irmãos Venezuelanos, vamos combater este maldito ditador nas redes sociais. Vamos subir #BrasilYvenez…
004678	RT @NatanOMattos: Não, essa foto não é de um gulag soviético, não é de uma prisão cubana, não é de um cativeiro venezuelano, é uma prisão o…
014456	RT @Nathan65773271: Venezuelano me fudeu gostoso 🤤😈 
014300	RT @NayaraFelizardo: O mobiliário para o hospital de campanha em Roraima, montado pelo @exercitooficial para atender venezuelanos na pandem…
006687	RT @NegoRufino: Alckmin chegou no sub-solo do poço. Querendo atrelar Bolsonaro à ditadura venezuelana. É o cara mais CANALHA que existe nes…
010298	RT @NegonaTinhosa: Senhor, o que é isso? Piedade de seus filhos.... Muito sofrimento... Venezuelanos coletam água do esgoto pra sobrevivere…
009500	RT @NegonaTinhosa: Todos que apoiam a esquerda brasileira tem sangue nas mãos, são cúmplices do genocídio venezuelano...
013296	RT @NeguSafadu: Eu descumpri as ordens do governo de não maltratar os venezuelanos e acabei com esse aqui.  😈😈😈😈😈😈😈😈😈😈 …
012626	RT @NelsonLanz26: A versão venezuelana disto é comer a maga cortada com vinagre e sal numa saca plástica na paragem de autocarros
001704	RT @NelsondeJesusBe: Acordem venezuelanos enquanto há tempo, deponham este crápula, ele irá fugir para Cuba qdo a casa dele cair. https://t…
010399	RT @Nelsonfsilva1: Dinheiro roubado do povo venezuelano. 
009722	RT @Nelsonfsilva1: Se eles não fizeram pelas vítimas de Brumadinho vão fazer pelos venezuelanos?. 
014538	RT @Nenderthal52: DENÚNCIA: Em Rorãima, ONG ensina venezuelanos a invadir propriedades. (tô passando como recebí, editado pra caber no rabo…
002068	RT @NeneM1LGR4U: Bom mesmo um venezuelano que ninguém conhece 
012694	RT @Neroon1976: Olá @STF_oficial  Em 2018, qdo o MS tentou vacinar os venezuelanos que fugiam de Maduro e entraram no Brasil, contra saramp…
004846	RT @NesterTweets: Conselho alerta que refúgio a venezuelanos serve para uso político - Correio do Estado  https://t.…
004600	RT @NesterTweets: Já chegou a um ponto em que militares venezuelanos atravessam a fronteira em busca de medicamentos e tratamento médico. I…
004532	RT @NesterTweets: Redistribuição de venezuelanos no Brasil começa em março -   …
005365	RT @NesterTweets: Venezuelanos enfrentam viagem de ônibus de 8.000km para fugir ... - Jornal O Globo  …
014739	RT @NetMane: Médica Venezuelana de 43 anos limpa casas de banho em num Hotel em Aveiro. A Ordem do Médicos prefere andar nas televisões a c…
005906	RT @NetttoPessoa: Resistência Venezuelana declara apoio a Jair Bolsonaro 
005612	RT @News_Raposa: Edilson deixando o Otero no chão. Boatos que até agora estão procurando o venezuelano lá no gramado 
004989	RT @NexoJornal: Dados mostram que imigrantes venezuelanos são mais bem escolarizados, mais trabalhadores e menos dependentes do sistema púb…
009592	RT @Neydocaaa: - ué mas nao era vc que ano passado estava comemorando a expulsao dos venezuelanos do brasil como assim agora vc quer ajudar…
008806	RT @Neydocaaa: PARA RECORDAR:  agosto de 2018  bolsominions colocando fogo no acampamento dos venezuelanos os expulsando e agredindo-os htt…
002497	RT @NiDeOliveira71: acrescento: podemos defender o povo venezuelano sem apoiar Maduro e nem Capriles e ainda assim estarmos à esquerda. htt…
017847	RT @NicoMisch: @mostachico trecho faz parte da série de vídeos da famosa chef venezuelana Criaña Brincano, ensinando como cozinhar cachorro…
013942	RT @NildaPatriota: Não seja como o judeu no início do nazismo, não seja como o camponês no inicio da URSS, não seja como o venezuelano no i…
006729	RT @NildaSi30372732: Acorde, Brasil! Nossos irmãos venezuelanos e nicaraguenses clamam por liberdade! Triste! Rússia e China negam que haja…
006965	RT @NiltonGzCardoso: O óleo venezuelano continua destruindo praias brasileiras e a pergunta que não quer calar é cadê os ambientalistas, os…
007055	RT @NiltonGzCardoso: Quer dizer então que o óleo encontrado nas praias do nordeste é de origem Venezuelano,  Cadê os ambientalistas, o índi…
007629	RT @NiltonGzCardoso: 🚨#Dia17NasRuas 🚨 #AmanhaGilmarMendesCai Que as manifestações de hoje do povo venezuelano nos sirva de exemplo e inspir…
018251	RT @NilvaSader: Jovem venezuelano é assassinado em SP  
001568	RT @NilvoGenova: @ResistenciaV58 @prmaduro A @ONU_es PEDIU EXPLICAÇÕES  AO CONGRESSO VENEZUELANO ASSIM COMO FEZ COM O congressos BRASILEIRO…
019187	RT @Nina51027180: Há um trabalho muito bom feito com os refugiados venezuelanos lá em Pacaraima.
014038	RT @NinaCarmona2: Antes de se queixarem da vida, pense no venezuelano que fugiu para a Argentina!! #BolsonaroTemRazao
006967	RT @NinaCarmona2: Quando achar que sua vida tá ruim, lembre-se do venezuelano que fugiu pra Argentina
007377	RT @NinaCarmona2: Venezuelanos na Bolívia são presos, eles fazem parte do Foro de São Paulo, e só estão lá para promover a desordem, o Bras…
014577	RT @NinaEstevez: A cubana @zoemartinez_05 visita os refugiados venezuelanos em Roraima e manda um recado Parte 1/2 @jairbolsonaro @carlosjo…
017012	RT @Nivea_SpesEst: O PR denunciou a situação de vulnerabilidade das meninas venezuelanas e isso já foi constatado com o vídeo na íntegra co…
003539	RT @NoSoyTraviesa: Paixão Venezuelana  ! Gabriela Spanic agita o Brasil! Edição da semana  by revista Tititi !👏🎊 RAINHA Né Mores... https:/…
016488	RT @Noemia2222: @marcofeliciano Um tarado que ataca meninas venezuelanas é mentalmente perturbado... 
006397	RT @NormaBlog: Eu alerto sobre a ditadura venezuelana desde 2005. Podem procurar em meu blog. Hoje, 13 anos depois, crianças morrem de fome…
000853	RT @NosTrendsBrasil: #gabyspanicnajequiti - Fãs da estrela venezuelana @gabyspanic querem uma fragrância da atriz na @jequiti. …
000814	"RT @NosTrendsBrasil: @LeaoSuelen  @gabyspanic Uma excelente atriz venezuelana. Conhecida por ""A Usurpadora""."
001034	RT @NosTrendsBrasil: Ainda disseram que Rio de Janeiro é um país. Maduro  cortando as aulas de Geografia dos venezuelanos
000844	RT @NosTrendsBrasil: BRASIL TE EXTRAŇA GABY - Fãs brasileiros da @gabyspanic homenageiam a estrela venezuelana. #NosTrendsBrasil https://t.…
001806	RT @NosTrendsBrasil: Caracas - Oposição venezuelana desafia Maduro com protestos em Caracas. 
000927	RT @NosTrendsBrasil: GABY SOMOS TU EJERCITO - Fãs da @gabyspanic homenageiam a estrela venezuelana com a tag. #NosTrendsBrasil …
001361	RT @NosTrendsBrasil: GABY SPANIC NUESTRA GUERRERA - Fãs homenageiam a estrela venezuelana @GabySpanic. #NosTrendsBrasil …
001229	RT @NosTrendsBrasil: TE AMAMOS GABY SPANIC - Fãs da atriz @gabyspanic  homenageiam a estrela venezuelana. #NosTrendsBrasil …
000698	RT @NosTrendsBrasil: TWITTCAM 2016 CON GABY SPANIC - Fãs da atriz venezuelana @gabyspanic querem uma twitcam da atriz. #NosTrendsBrasil htt…
017188	RT @NotFascismInBR: CPX COMPLEXO Pintou um clima ou um crime Venezuelanas no UOL  Flamengo Corinthians Coldplay ELEIÇÃO COMPRADA 600 NO BOL…
017435	RT @NotFascismInBR: CPX E COMPLEXO respeita as favelas #BolsonaroNoInteligencia  Pintou Um Clima com venezuelanas de 14 15 anos #RenunciaJa…
017392	RT @NotFascismInBR: Enquanto BOZO ativa os robôs  Lula ativa o povão no RJ CPX COMPLEXO Pintou um clima ou um crime Venezuelanas no UOL  Nã…
016659	RT @NotFascismInBR: Pintou um clima ou um crime Venezuelanas no UOL  Flamengo Corinthians Coldplay ELEIÇÃO COMPRADA 600 NO BOLSO E 13 NA UR…
016892	RT @NotFascismInBR: Venezuelanas no UOL  Flamengo Corinthians Coldplay ELEIÇÃO COMPRADA 600 NO BOLSO E 13 NA URNA Censura Fracasso O TSE Co…
000281	RT @NotiCampina: #Brasil: Invasão de #venezuelanos fugindo de crise no país gera caos em #Roraima. #Video.  v… 
018131	RT @NoticiaeGuerra: O Kremlin anunciou hoje que o presidente russo, Vladimir #Putin conversou por telefone com o líder venezuelano Nicolas…
018734	RT @NoticiaeGuerra: O líder opositor venezuelano Juan Guaidó foi agredido e expulso de um restaurante por um grupo de pessoas neste sábado,…
009853	RT @NovelasParaTS: Ao que tudo indica, a TV Aparecida irá continuar com a exibição de novelas venezuelanas e a mais cotada para substituir…
010550	RT @NovinTravesso: Pedi arrego pra essa piroca ... Rs Venezuelano , 18 anos , 22 cm de pica grossa . Deu não . Rs @cafucubr  @PapiCock  @Ug…
011290	RT @NovoLauropro: Maduro: existe uma conspiração com muito dinheiro para dividir Forças Armadas venezuelanas:  via @…
006464	RT @Nowa87013290: @JoelAlexandreM O malificio q refugiados Venezuelanos ou de outros Países cometem aqui no Brasil, a mídia não mostra mas,…
002921	RT @Nrsartes: O POVO venezuelano passando fome e seu exército Militar cagando para eles, bem o Brasil , sendo expoliado e @exercitooficial…
006169	RT @NunoAlexandre35: Quando um venezuelano vai ás compras 
008669	RT @O7h13: [tweet patrocinado com um dinheiro que impediria uma família venezuelana de vender os filhos pra ter o que comer] …
006985	"RT @OBrasildoFutur1: 🇧🇷 ""Nao bastasse não ajudar na limpeza do petróleo venezuelano nas praias do Nordeste, os ecoterroristas ainda depreda…"
010712	RT @OCORV0: Vamos lá pessoal! Nossos hermanos venezuelanos precisam se livrar desse assassino que é Nicolás Maduro o quanto antes #Operacio…
008015	RT @OCorvo_: Em auto risco está a população venezuelana sob a batuta do genocida Nicolás Maduro!  Cala a boquinha Moniquinha! …
005214	RT @OEA_BR: #OEA e #Brasil trabalham em soluções para os #migrantes e #refugiados venezuelanos na fronteira com Brasil. #Venezuela vive uma…
016527	RT @OGloboPolitica: Bolsonaro abre live na madrugada para se explicar após fala sobre meninas venezuelanas  https://…
001065	RT @OGloboPolitica: Brasil diz que convocação de embaixador venezuelano não foi protesto.  
017195	RT @OGloboPolitica: Campanha de Bolsonaro pede ao TSE remoção de vídeo sobre venezuelanas e proibição de uso da fala na TV …
016079	RT @OGloboPolitica: Da @BelaMegale: Joaquim Barbosa critica Michelle e Damares após encontro com venezuelanas: ‘falta pudor e decência’ htt…
016376	RT @OGloboPolitica: Integrantes da segurança da Presidência visitaram local onde Bolsonaro encontrou venezuelanas e disse que 'pintou um cl…
016221	RT @OGloboPolitica: Janja resgata outro vídeo e diz que Bolsonaro 'continuou a mentir' mesmo sabendo que venezuelanas não eram garotas de p…
016838	RT @OGloboPolitica: Mendonça rejeita pedidos para investigar Bolsonaro após fala sobre meninas venezuelanas.  https:…
017695	RT @OGloboPolitica: Michelle minimiza declaração de Bolsonaro sobre venezuelanas e diz que marido tem 'mania' de falar 'pintou um clima'. h…
004702	RT @OGloboPolitica: Polícia prende guianense suspeito de atear fogo a casa de venezuelanos em Boa Vista.  https://t.…
005462	RT @OGloboPolitica: Preocupados com proposta de fechamento da fronteira, Venezuelanos em Boa Vista dizem que situação no país vizinho é pio…
017338	RT @OGloboPolitica: Randolfe aciona STF para investigar declaração de Bolsonaro sobre adolescentes venezuelanas  htt…
005389	RT @OGloboPolitica: São Paulo recebe primeira leva de venezuelanos refugiados em Roraima  
016129	RT @OGloboPolitica: ‘Pintou um clima’: internautas repercutem fala de Bolsonaro sobre meninas venezuelanas em Brasília …
003688	RT @OGlobo_Mundo: 'Basta de repressão', pedem a Maduro jogadores da seleção venezuelana 
011643	RT @OGlobo_Mundo: Após comoção por morte de militar sob custódia governo venezuelano anuncia prisão de dois militares. ONU cobra investigaç…
002473	RT @OGlobo_Mundo: Ciberataque deixa sete milhões de venezuelanos sem rede de celular  
001894	RT @OGlobo_Mundo: Da prisão domiciliar, Leopoldo López pede venezuelanos nas ruas  
000965	RT @OGlobo_Mundo: Desemprego atinge 26% dos jovens venezuelanos, dizem sindicatos  
002433	RT @OGlobo_Mundo: Em Brasília, ex-procuradora-geral venezuelana denuncia ameaças de morte  
007420	RT @OGlobo_Mundo: Funcionários da embaixada venezuelana em Brasília 'desertam' e permitem entrada de representantes de Guaidó; clima no loc…
013294	RT @OGlobo_Mundo: Governo do Brasil diz que não vai prorrogar prazo para saída de diplomatas venezuelanos, estipulado para o dia 2 de maio…
011203	RT @OGlobo_Mundo: Jornal venezuelano centenário deixa de circular por falta de papel. 
009367	RT @OGlobo_Mundo: Número de militares venezuelanos que desertaram e pediram refúgio à Colômbia chega a 326 
005315	RT @OGlobo_Mundo: Oposição venezuelana protesta contra eleições antecipadas 
002181	RT @OGlobo_Mundo: Parlamento venezuelano é liberado após nove horas de cerco chavista 
011531	RT @OGlobo_Mundo: Um milhão de venezuelanos deixaram o país nos últimos sete meses. No total, 4 milhões já fugiram da crise, diz ONU; cerca…
011372	RT @OGlobo_Rio: Caixa-forte do Banco Central do Iraque com bolívares venezuelanos é apreendida no Caju 
001118	RT @OGuiadoFutebol: O venezuelano Seijas 🇻🇪, ex-Santa Fé, chegou em Porto Alegre. Ele é o novo reforço do Internacional. …
012285	RT @OGusTavito: Tem um jogador da seleção de futebol venezuelana chamado Rincón, ele vive postando fotos com a bandeira da Venezuela de cab…
005408	RT @OIMBrasil: .@OIMBrasil oferece orientação aos migrantes venezuelanos antes do embarque para outras cidades brasileiras. A operação é re…
013833	RT @OIMBrasil: A @OIMBrasil com a #PastoraldoMigrante e @OpAcolhida, vai beneficiar mais de 2 mil famílias de venezuelanos e brasileiros co…
011656	RT @OIMBrasil: A Plataforma de Resposta aos Venezuelanos agora possui uma página dedicada ao Brasil!  Conheça a Plataforma R4V 👉https://t.c…
015443	RT @OIMBrasil: Com objetivo de fortalecer o atendimento a venezuelanos, no marco da @OpAcolhida do @govbr, a @OIMBrasil entregou, no início…
011692	RT @OIMBrasil: Durante sua visita em Boa Vista, @BELTRANDDIEGO, diretor regional da @OIMSuramerica, conversa com venezuelanos no Posto de T…
006675	RT @OIMBrasil: Nessa madrugada ocorreu a primeira interiorização para reunião familiar por vôos comerciais. A família venezuelana composta…
013965	RT @OIMBrasil: Uma nova análise dos dados da Matriz de Monitoramento de Deslocamento (DTM, em inglês) de refugiados e migrantes venezuelano…
015341	RT @OLulaEstaPreso: @jairbolsonaro AOS 6 MESES DE GRAVlDEZ, UMA VENEZUELANA SE MOSTRA DEClDlDA: VAl DAR O BEBÊ QUE CARREGA NO VENTRE QUANDO…
015228	RT @OLulaEstaPreso: @jairbolsonaro NENHUMA PESSOA EM SÃ CONSCIÊNCIA APOIA O REGIME DlTATORlAL DA VENEZUELA. APOIAMOS SIM O POVO VENEZUELANO…
009103	RT @OMARBATISTA: “Ajuda humanitária”: Polícia venezuelana apreende armamento dos EUA em aeroporto 
007477	RT @OMauricioCosta: Irmãos venezuelanos do Rumbo Libertad (@rumbo_libertad), que lutam pela libertação da Venezuela. Sigam: @rafaelvalerac…
007516	RT @OMauricioCosta: O povo venezuelano é apenas mais um entre tantos outros que já sofreram nas mãos comunistas. Até a água, item básico e…
014628	RT @OMorph: Negou oxigênio venezuelano pra Manaus, negou ajuda argentina pra Bahia.  Mas a política externa seria sem viés ideológico.
006138	RT @ONUBrasil: #AngelinaJolie pede maior apoio internacional a #refugiados venezuelanos no Peru  Atriz visitou recentemente o Estado peruan…
004425	RT @ONUBrasil: #Venezuelanos chegam a Manaus e São Paulo com apoio da ONU  No início da manhã, um avião da @portalfab decolou de #BoaVista…
